"Slider.v1.0.20","Unity.v2022.3.62f3","(file format explainer)->","Localization files are formatted like CSV so they can be easily edited,
however formatting has strict rules for easy parsing. Most of these rules
are already handled by Excel / Libre / etc., so you don't have to worry
about them in normal usage. However, if your localization file seems to
be corrupted, these rules may be helpful for debugging purposes...
- The first 4 rows can be arbitrarily long
  - The first cell of first row is used to store this block of instruction
    text
  - The first 3 cells of the fourth row is used as headers
  - All other cells in the first and fourth rows are ignored
  - Columns in the second row alternate between property and value (ex.
    ' foo | 1 | bar | 3.5 | ... '
    - Any whitespaces before and after the property name are ignored
  - Columns in the third row are exclusively comments for properties in the
    second row
- Every following line can include any number of cells, but only the
  first four will be parsed (you can use the rest as comments if needed)
  - The fourth column is an optional metadata column
",
"IsValid","","NonDialogueFontScale","","DialogueFontScale","","Author","","DisplayName","",
"Set to 1 allow the parser to read this file, otherwise it will be skipped and the default English localization will be used as fallback","","Float value that scales font size of all non-dialogue text, 1.0 for full size.","","Float value that scales font size of all dialogue text, 1.0 for full size.","","The author(s) of this file, will appear in credits","","Use as the display name when the locale is being selected from the main menu. Note the folder name must be ASCII or else XBox will be very angry.","",
"Path","Orig","Translation","Metadata",
"Map/EightPuzzle/STile (1)/Objects/Downstairs/Wanda@0:0","Are you here for the interview? Welcome! What's your name?","Are you here for the interview? Welcome! What's your name?","",
"Map/EightPuzzle/STile (1)/Objects/Downstairs/Wanda@0:1",".........",".........","",
"Map/EightPuzzle/STile (1)/Objects/Downstairs/Wanda@0:2","Well you can head upstairs!","Well you can head upstairs!","",
"Map/EightPuzzle/STile (1)/Objects/Downstairs/Wanda@1:0","What?? He made you start working??","What?? He made you start working??","",
"Map/EightPuzzle/STile (1)/Objects/Downstairs/Wanda@1:1","Ugh he's not even the right person... whatever.","Ugh he's not even the right person... whatever.","",
"Map/EightPuzzle/STile (1)/Objects/Downstairs/Wanda@1:2","Clearly you're capable, sorry this place is a bit hectic.","Clearly you're capable, sorry this place is a bit hectic.","",
"Map/EightPuzzle/STile (1)/Objects/Downstairs/Wanda@2:0","Make sure to get Barron his shapes, you can probably find them next to the big Shop Blob.","Make sure to get Barron his shapes, you can probably find them next to the big Shop Blob.","",
"Map/EightPuzzle/STile (1)/Objects/Downstairs/Wanda@3:0","I hope you aren't too offput by the work here.","I hope you aren't too offput by the work here.","",
"Map/EightPuzzle/STile (1)/Objects/Downstairs/Wanda@3:1","Everyone gets a bit of imposter syndrome when they start.","Everyone gets a bit of imposter syndrome when they start.","",
"Map/EightPuzzle/STile (1)/Objects/Upstairs/Joe@0:0","Ah, perfect timing junior. I can't figure out how-","Ah, perfect timing junior. I can't figure out how-","",
"Map/EightPuzzle/STile (1)/Objects/Upstairs/Joe@0:1","Er... Barron wants you to ""send some sticks up"".","Er... Barron wants you to ""send some sticks up"".","",
"Map/EightPuzzle/STile (1)/Objects/Upstairs/Joe@1:0","Hm... that looks right doesn't it?","Hm... that looks right doesn't it?","",
"Map/EightPuzzle/STile (1)/Objects/Upstairs/Joe@1:1","It's probably not sending any blobs because there's no target.","It's probably not sending any blobs because there's no target.","",
"Map/EightPuzzle/STile (1)/Objects/Upstairs/Joe@1:2","Well, you should probably go talk to HR. You seem lost.","Well, you should probably go talk to HR. You seem lost.","",
"Map/EightPuzzle/STile (1)/Objects/Upstairs/Joe@1:3","Who sent you here anyway?","Who sent you here anyway?","",
"Map/EightPuzzle/STile (1)/Objects/Upstairs/Joe@2:0","Hm... that looks right doesn't it?","Hm... that looks right doesn't it?","",
"Map/EightPuzzle/STile (1)/Objects/Upstairs/Joe@2:1","It's probably not sending any blobs because there's no target.","It's probably not sending any blobs because there's no target.","",
"Map/EightPuzzle/STile (1)/Objects/Upstairs/Joe@2:2","Well, you should probably go talk to HR. You seem lost.","Well, you should probably go talk to HR. You seem lost.","",
